XYDATA,128_03,32_01,32_02,32_03,64_01,64_02,64_03,128_01,128_02,4_02,4_03,8_01,8_02,8_03,16_01,16_02,16_03,0.2_03,1_01,1_02,1_03,2_01,2_02,2_03,4_01,0.2_02,0.2_01,0.1_03,0.1_02,0.1_01
711.1099,678.34,553.585,531.709,562.651,594.789,569.86,610.825,649.248,614.301,503.405,517.584,520.343,510.794,523.762,533.045,519.615,537.951,498.657,500.613,496.214,500.897,505.596,502.697,502.749,509.254,497.278,499.666,496.147,495.734,497.027
712.1099,673.815,550.865,530.687,561.273,593.015,564.758,611.174,644.27,611.883,503.263,516.944,519.31,511.543,522.38,532.843,518.235,537.854,498.512,501.378,497.637,503.021,505.224,503.296,504.432,507.767,497.729,497.805,495.589,494.907,497.127
713.1099,666.72,547.859,529.997,560.157,588.889,558.362,610.836,638.253,607.187,503.355,515.433,518.023,511.963,520.91,532.534,517.187,537.684,497.646,502.242,499.358,505.078,504.603,503.381,506.587,506.287,497.896,496.146,495.708,494.436,497.327
714.1099,661.448,546.948,530.301,560.231,584.473,555.008,610.143,634.97,603.625,503.687,513.646,517.209,511.906,520.491,532.609,517.128,537.25,496.344,502.533,500.286,505.258,504.651,502.323,508.051,506.204,498.154,496.524,496.38,494.804,497.705
715.1099,659.52,548.32,531.444,561.513,581.011,555.754,609.232,635.094,602.282,504.078,511.951,517.03,511.418,521.38,533.087,517.922,536.548,495.125,502.156,500.107,503.342,505.284,500.383,508.5,507.468,498.516,498.745,497.293,495.934,498.114
716.1099,659.412,549.846,532.404,563.058,578.884,558.185,608.036,636.014,601.778,504.141,510.473,517.042,510.745,522.91,533.479,518.541,535.769,494.759,501.627,499.332,500.797,505.358,498.767,508.496,508.505,498.612,500.475,497.935,497.16,498.159
717.1099,659.565,549.455,532.191,563.919,578.379,559.851,606.498,635.158,600.711,503.528,509.325,516.797,510.118,524.379,533.311,517.991,535.126,495.931,501.458,498.483,499.096,503.799,498.628,508.588,507.825,498.094,499.494,497.839,497.826,497.482
718.1099,659.901,547.412,530.795,563.788,579.124,560.116,604.879,632.593,599.034,502.549,508.615,516.163,509.347,525.268,532.594,516.486,534.953,498.013,501.759,497.76,498.683,501.163,499.82,508.602,506.046,497.191,496.553,497.256,497.852,496.369
719.1099,661.404,545.654,528.914,562.816,580.275,559.638,603.666,630.28,597.668,501.988,508.451,515.236,507.948,525.189,531.69,515.164,535.674,499.434,502.348,497.131,499.266,499.177,501.257,507.845,505.305,496.544,494.53,496.951,497.57,495.562
720.1099,664.807,545.863,527.236,561.236,581.079,559.06,603.295,629.957,597.423,502.512,508.92,514.146,505.61,523.87,530.915,515.062,537.564,498.85,503.017,496.58,500.513,499.337,501.958,505.78,507.394,496.689,495.896,497.572,497.293,495.714
721.1099,668.67,547.394,526.269,559.892,581.63,558.65,603.774,631.281,598.086,503.774,509.947,513.243,503.475,521.961,530.156,516.145,539.687,496.881,503.402,496.273,501.933,501.091,501.901,503.201,511.13,497.274,499.485,498.716,497.11,496.676
722.1099,670.512,548.486,526.434,559.916,582.421,558.499,604.9,632.908,598.949,504.942,511.385,512.982,503.38,520.553,529.096,517.829,540.529,495.081,503.064,496.461,502.957,502.908,501.527,501.545,513.907,497.516,502.395,499.484,497.005,497.915
723.1099,668.571,547.748,527.966,562.01,583.766,558.629,606.42,633.741,599.409,505.321,513.031,513.692,506.522,520.475,527.596,519.539,539.059,494.703,501.759,497.286,503.158,503.576,501.182,501.921,513.718,496.811,502.346,499.157,496.961,498.962
724.1099,664.704,545.671,530.185,564.737,585.075,558.745,607.823,633.931,599.383,504.905,514.42,515.071,510.914,521.261,526.415,520.755,536.67,495.46,500.224,498.337,502.829,503.486,500.736,503.81,511.56,495.421,500.213,497.951,496.964,499.675
725.1099,661.88,543.324,532.125,565.998,585.478,558.451,608.516,634.016,598.952,503.901,515.005,516.621,513.582,522.043,526.589,520.977,535.501,496.587,499.495,499.029,502.484,503.53,499.912,506.187,509.366,493.882,497.842,496.369,497.004,500.012
726.1099,662.137,541.653,533.145,564.651,584.534,557.695,608.218,634.442,598.37,502.61,514.489,517.916,512.707,522.225,528.57,520.057,536.801,497.523,500.158,499.04,502.461,504.202,498.632,508.064,508.514,492.714,496.6,494.905,497.058,499.953
727.1099,664.578,541.211,533.63,562.565,583.142,557.501,607.617,635.376,598.441,501.631,513.366,518.757,510.098,522.073,530.969,519.035,539.009,498.338,501.379,498.861,502.552,504.761,497.439,508.568,508.653,492.39,496.331,494.014,497.066,499.533
728.1099,667.73,542.474,534.157,562.188,582.462,559.098,607.589,636.925,600.067,501.616,512.28,518.994,508.265,522.018,532.047,519.192,540.026,499.225,502.053,499.139,502.44,504.227,496.997,506.857,509.096,493.371,496.583,494.145,496.962,498.803
729.1099,670.189,545.334,534.952,564.443,582.976,562.541,608.523,638.865,603.214,502.707,511.652,518.62,508.487,522.293,531.024,520.922,538.927,500.153,501.618,500.105,502.098,502.418,497.552,503.184,509.298,495.563,496.991,495.339,496.707,497.868
730.1099,670.688,548.514,535.516,567.177,583.797,565.52,609.827,640.296,605.952,504.021,511.45,517.932,509.565,522.737,529.061,522.682,537.162,500.643,500.609,501.141,502.083,500.754,498.513,500.017,509.009,497.748,497.364,496.824,496.307,496.95
731.1099,668.023,550.611,535.282,567.91,583.894,565.494,610.797,640.261,606.173,504.566,511.589,517.255,510.02,523.14,527.532,522.71,536.435,500.173,499.69,501.54,503.002,500.815,499.196,500.029,508.023,498.604,497.533,497.741,495.781,496.28
732.1099,662.925,551.015,534.206,566.027,583.001,562.221,610.911,638.806,603.782,504.08,511.945,516.729,509.349,523.333,527.008,520.563,537.204,498.7,499.249,501.052,504.684,502.72,499.372,503.479,506.65,497.94,497.494,497.651,495.249,495.907
733.1099,658.695,550.161,532.943,563.392,581.869,558.51,609.896,637.302,601.362,503.267,512.349,516.242,508.336,523.198,526.993,517.677,538.271,496.815,499.309,500.03,505.925,504.647,499.414,507.414,505.876,497.075,497.457,496.682,494.971,495.641
734.1099,658.601,548.562,532.163,561.955,581.293,557.238,607.554,637.13,601.526,502.868,512.632,515.676,507.82,522.644,526.942,515.585,538.394,495.142,499.855,498.871,505.527,504.742,499.716,508.808,506.661,497.353,497.633,495.022,495.199,495.288
735.1099,662.088,546.826,531.904,562.173,581.576,558.639,604.768,638.102,604.069,503.035,512.711,515.142,508.05,521.975,526.787,514.94,537.587,494.088,500.599,497.996,503.686,503.048,500.304,507.331,508.571,498.645,498.017,493.355,495.894,494.932
736.1099,665.23,545.642,531.651,563.185,582.588,560.623,603.374,638.652,606.305,503.407,512.579,514.947,508.749,521.842,526.876,515.568,536.975,493.873,501.017,497.844,501.832,501.277,500.879,505.024,509.945,499.53,498.412,492.793,496.759,494.9
737.1099,664.448,545.623,530.937,564.14,584.138,561.196,604.969,637.386,605.768,503.625,512.235,515.352,509.621,522.804,527.505,517.212,537.568,494.665,500.654,498.764,501.285,501.023,501.167,503.828,509.3,498.736,498.629,494.275,497.501,495.486
738.1099,660.815,546.576,530.003,564.736,585.592,560.14,608.391,635.123,603.085,503.533,511.717,516.07,510.332,524.372,528.311,519.072,538.876,496.164,499.867,500.183,501.853,502.12,501.258,503.823,507.336,496.946,498.643,496.849,497.954,496.581
739.1099,658.091,547.844,529.5,564.991,586.06,558.266,610.887,633.959,600.67,503.087,511.088,516.498,510.531,525.452,528.551,520.011,539.534,497.803,499.478,500.997,502.472,503.384,501.451,504.014,506.02,495.971,498.522,498.467,498.024,497.84
740.1099,659.355,548.849,529.94,564.954,584.907,556.371,610.219,635.517,600.562,502.314,510.392,516.194,509.96,525.185,527.658,519.151,538.465,499.057,500.122,500.337,502.262,503.806,501.944,503.596,506.895,497.201,498.335,497.568,497.662,498.909
741.1099,663.438,549.53,530.994,564.86,583.053,555.095,607.352,638.498,602.432,501.609,509.555,515.726,508.933,524.159,526.157,517.313,536.336,499.669,501.281,498.789,501.524,503.498,502.33,502.978,508.898,499.431,498.141,495.578,497.056,499.414
742.1099,667.596,550.012,532.024,565.011,581.994,555.02,604.435,640.523,605.076,501.511,508.464,516.028,507.978,523.496,524.979,515.998,534.461,499.482,502.006,497.476,500.994,502.987,501.973,503.018,510.001,500.494,497.997,495.028,496.487,498.97
743.1099,669.792,550.358,532.516,565.525,582.697,556.385,603.121,639.942,607.441,502.289,507.19,517.632,507.516,523.929,524.844,516.297,533.808,498.513,501.656,497.25,501.175,502.73,500.572,504.217,508.894,499.003,497.92,497.454,496.187,497.461
744.1099,670.588,550.381,532.435,565.853,584.189,558.162,603.246,637.78,609.031,503.24,506.5,519.574,507.587,524.754,525.712,517.683,534.057,497.421,500.706,497.973,501.703,502.922,499.033,505.761,506.912,496.425,497.777,500.739,496.218,495.761
745.1099,671.138,549.842,531.853,565.292,585.053,559.039,604.229,635.676,609.482,503.438,507.313,520.554,508.141,524.94,527.368,519.229,534.599,497.01,499.886,499.278,502.019,503.701,498.54,506.54,505.994,494.879,497.403,501.934,496.602,494.967
746.1099,671.898,548.728,530.994,563.668,584.553,558.458,605.662,634.709,608.687,502.475,509.775,519.872,509.051,524.031,529.343,520.245,535.124,497.629,499.611,500.704,501.882,504.974,499.645,506.095,507.112,495.453,496.775,499.738,497.214,495.559
747.1099,671.731,547.538,530.425,562.017,583.497,557.575,607.538,634.687,607.134,501.13,512.26,518.199,510.011,522.883,530.597,520.62,536.013,498.589,499.579,501.57,501.777,506.133,501.461,505.448,509.041,496.877,496.191,496.613,497.602,496.608
748.1099,669.315,546.84,530.751,561.521,582.899,557.77,609.889,635.241,605.392,500.332,512.926,516.393,510.689,522.517,530.034,520.331,537.727,499.068,499.395,501.182,502.28,506.505,502.911,505.812,510.269,497.579,495.992,495.501,497.276,497.005
749.1099,665.143,546.848,531.969,562.384,583.313,559.399,612.176,636.084,603.881,500.47,511.353,515.064,510.804,523.219,527.839,519.502,539.943,498.725,498.951,499.645,503.46,505.918,503.387,507.366,510.114,497.126,496.273,497.27,496.296,496.527
750.1099,662.36,547.26,533.192,563.374,584.615,561.332,613.024,637.046,602.806,501.134,509.202,514.464,510.147,524.194,526.061,518.476,541.196,497.923,498.564,498.232,504.644,504.932,502.973,508.788,509.103,496.752,496.77,499.758,495.525,496.234
751.1099,664.125,547.746,533.51,563.223,586.61,562.365,611.092,637.961,602.336,501.862,508.231,514.794,508.542,524.596,526.787,517.612,540.03,497.074,498.568,498.247,505.134,504.145,501.818,508.705,507.853,497.752,497.202,500.654,495.843,497.225
752.1099,669.506,548.21,532.962,562.21,588.707,562.184,607.14,638.595,602.289,502.37,508.905,515.8,506.414,524.259,529.771,517.1,537.097,496.42,499.028,499.663,504.828,503.747,500.335,507.199,506.777,499.946,497.44,499.563,497.201,499.19
753.1099,673.709,548.78,532.483,562.079,589.944,561.32,603.913,638.649,602.147,502.536,510.462,516.8,504.759,523.66,532.567,516.96,535.036,496.047,499.752,501.204,504.19,503.552,499.184,505.719,506.097,501.766,497.509,497.901,498.671,500.494
754.1099,672.351,549.557,532.938,564.361,589.461,560.314,603.924,637.889,601.441,502.289,512.114,517.165,504.506,523.279,532.873,517.187,536.262,496.024,500.532,501.642,503.679,503.368,498.97,505.625,506.008,501.745,497.429,497.028,499.358,499.652
755.1099,667.064,550.295,534.073,567.734,587.662,559.487,606.364,636.831,600.375,502.012,513.292,517.024,505.663,523.332,530.885,517.524,539.933,496.334,501.082,500.825,503.451,503.167,499.565,506.728,506.481,500.134,497.157,496.991,499.097,497.349
756.1099,663.138,550.534,534.951,569.139,585.72,559.025,608.407,636.444,599.56,502.361,513.561,516.967,507.676,523.879,528.313,517.555,543.227,496.902,501.067,499.256,503.477,503.014,500.396,507.895,507.353,498.221,496.606,497.032,498.17,495.589
757.1099,664.865,549.942,534.811,566.229,584.659,559.082,607.748,637.473,599.539,503.8,512.661,517.489,509.935,524.892,526.706,516.971,543.756,497.657,500.283,497.467,503.705,502.949,500.966,508.147,508.425,497.116,495.775,496.534,496.897,495.982
758.1099,670.055,549,534.048,561.199,584.531,559.62,605.48,639.239,600.399,505.583,511.405,518.463,511.537,525.838,526.462,516.206,541.979,498.548,499.305,496.141,503.954,502.84,501.275,507.528,509.297,496.724,495.178,495.804,495.806,497.589
759.1099,674.053,548.499,533.495,557.97,585.019,560.529,603.991,640.518,602.055,506.503,511.011,519.527,511.467,525.987,527.547,516,539.434,499.528,499.009,496.019,503.996,502.485,501.507,506.469,509.492,496.491,495.528,495.503,495.508,498.499
760.1099,673.6,548.982,533.762,559.178,585.805,561.645,604.936,640.513,604.268,505.775,512.202,520.346,509.275,524.923,529.691,516.812,537.456,500.511,499.945,497.51,503.671,501.783,501.762,505.387,508.778,496.032,497.125,496.098,496.318,497.468
761.1099,670.618,550.075,534.636,562.693,586.584,562.61,607.264,640.003,606.233,504.166,513.864,520.695,506.589,523.389,531.77,517.967,536.607,501.258,501.471,499.808,503.073,500.984,501.812,504.635,507.831,495.587,498.745,497.332,497.484,495.717
762.1099,668.212,551.198,535.71,565.294,587.054,563.018,609.305,640.128,607.02,502.801,514.464,520.374,505.51,522.391,532.469,518.51,537.268,501.494,502.669,501.829,502.355,500.423,501.356,504.552,507.533,495.54,498.82,498.786,498.007,495.031
763.1099,668.211,551.841,536.542,565.148,586.981,562.696,610.063,641.359,606.327,502.494,513.319,519.421,506.915,522.467,531.333,518.03,539.295,501.12,503.036,502.839,501.669,500.355,500.391,505.175,508.251,496.039,496.751,500.072,497.417,496.297
764.1099,669.578,551.668,536.601,563.522,586.284,561.975,610.062,642.677,605.268,503.354,511.652,518.397,508.929,523.105,529.841,517.43,541.356,500.434,502.992,502.89,501.162,500.862,499.585,505.863,509.203,496.702,494.112,500.876,496.43,498.389
765.1099,670.907,550.375,535.363,562.089,584.915,561.257,610.02,642.879,605.128,505.384,510.921,517.922,509.342,523.657,529.7,517.791,541.984,499.781,503.074,502.139,500.975,501.992,499.682,505.897,509.464,497.083,492.748,500.905,495.911,499.922
766.1099,671.534,548.197,533.061,561.716,583.326,560.776,610.137,641.842,606.295,507.951,511.577,518.076,507.611,523.795,531.169,519.181,540.83,499.29,503.309,500.867,501.059,503.446,500.726,505.19,508.776,497.061,493.316,500.207,496.174,500.152
767.1099,671.842,546.124,530.992,562.139,582.667,560.535,609.889,640.951,607.893,509.535,512.657,518.174,505.53,523.633,532.479,520.15,539.109,498.786,503.011,499.516,501.093,504.431,501.786,504.541,507.82,496.967,494.816,499.316,496.763,499.236
768.1099,672.261,545.157,530.464,563.007,584.055,560.516,608.744,641.618,608.981,508.65,513.138,517.526,504.983,523.32,531.812,519.206,538.105,498.087,501.499,498.533,500.766,504.169,501.904,504.77,507.313,497.157,496.155,498.773,497.178,497.421
769.1099,672.715,545.42,531.528,563.928,587.003,560.672,606.992,643.627,609.131,505.739,512.803,516.393,506.298,523.029,529.394,516.689,538.162,497.263,499.146,498.134,500.283,502.804,501.08,505.815,507.357,497.756,496.942,498.643,497.17,495.438
770.1099,672.674,546.257,533.114,564.473,589.603,560.923,605.656,645.317,608.37,502.954,512.162,515.879,508.416,522.955,527.26,514.682,538.792,496.61,497.261,498.335,500.309,501.307,500.157,506.837,507.504,498.691,497.398,498.564,496.711,494.443
771.1099,671.709,547.016,534.2,564.277,590.105,561.193,605.678,645.186,606.819,502.267,511.704,516.935,510.269,523.257,527.274,515.115,539.49,496.401,497.036,499.107,501.418,500.596,499.915,507.042,507.338,499.838,497.739,498.199,495.813,495.427
772.1099,670.511,547.348,534.584,563.595,588.805,561.408,606.956,643.726,605.376,503.318,511.524,518.754,511.172,523.737,529.033,517.575,539.862,496.591,498.242,500.037,503.142,500.857,500.236,506.364,506.908,500.706,497.879,497.602,494.771,497.652
773.1099,670.398,547.07,534.521,563.028,587.135,561.5,608.806,642.542,605.367,504.446,511.499,519.548,510.652,524.001,530.874,520.235,539.579,496.961,499.853,500.503,504.434,501.864,500.501,505.142,506.524,500.594,497.567,497.044,494.039,499.414
774.1099,672.315,546.177,534.266,563.043,586.371,561.468,610.571,642.932,607.688,504.337,511.53,517.998,508.479,523.723,531.41,521.503,538.492,497.305,500.992,500.031,504.44,503.326,500.242,503.762,506.479,499.024,496.656,496.759,494.011,499.361
775.1099,675.144,545.618,534.03,563.371,586.872,561.675,611.768,644.461,610.841,503.611,511.673,515.412,505.731,522.964,530.848,521.256,537.436,497.509,501.63,498.967,503.39,504.613,499.861,502.841,506.959,496.741,495.584,496.77,494.732,498.109
776.1099,677.074,546.664,534.011,563.49,588.685,562.607,611.971,646.106,612.525,503.547,512.038,513.981,503.931,521.914,529.935,519.917,537.579,497.489,502.028,497.937,501.883,504.979,500.05,503.074,508.115,494.902,494.985,497.027,496.128,496.943
777.1099,676.9,549.834,534.314,563.072,591.453,564.289,611.033,646.962,611.357,504.889,512.62,515.078,504.089,520.814,529.323,518.036,539.499,497.182,502.362,497.38,500.446,504.139,501.191,504.696,509.878,494.33,495.222,497.42,497.942,496.752
778.1099,675.362,553.232,534.745,562.408,593.531,565.267,609.701,646.489,608.896,506.668,513.047,517.454,505.583,520.068,529.367,516.606,541.898,496.599,502.545,497.139,499.388,503.278,502.667,506.477,511.47,494.778,495.781,497.645,499.325,497.166
779.1099,673.583,554.498,535.054,561.911,593.03,563.808,608.892,644.235,607.281,507.582,512.878,519.344,507.469,520.108,530.357,516.712,543.109,495.765,502.438,496.939,498.967,503.862,503.667,506.901,511.981,495.786,495.983,497.362,499.317,497.569
780.1099,672.409,552.687,535.114,561.84,589.631,559.829,609.129,640.896,607.798,506.94,512.09,519.874,509.102,521.124,532.177,518.598,542.357,494.863,502.044,496.791,499.262,506.222,503.732,505.512,511.145,496.96,495.694,496.539,497.755,497.623
781.1099,672.149,549.561,535.044,562.166,586.007,556.4,610.175,639.373,610.107,505.217,511.46,519.863,510.409,522.844,533.922,520.772,540.557,494.385,501.63,497.247,500.003,508.519,503.077,503.867,509.932,498.034,495.838,495.724,495.999,497.525
782.1099,673.031,547.16,534.983,562.82,585.088,556.85,611.699,642.695,613.671,503.026,511.825,520.293,511.378,524.936,534.627,521.565,538.805,494.839,501.483,498.892,500.885,508.724,501.992,503.708,509.424,498.759,497.411,495.519,495.54,497.529
